0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
32,32,33,32,32,32,18,29,35,35,17,34,32,32,36,38,37,38,38,38,38,38,36,36,37,18,37,38,37,36,39,39,33,39,39,39,39,39,17,36,36,34,38,15,37,36,39,39,39,39,39,39,37,39,39,34,38,38,20,35,38,39,38,38,38,38,36,38,39,39,33,19,37,38,38,39,36,38,39,39,39,18,38,37,35,39,38,14,36,39,39,19,38,37,38,39,39,39,39,19
29,32,33,33,33,33,18,31,35,35,29,33,33,36,36,36,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,37,38,36,39,38,39,39,39,39,39,39,39,39,39,38,37,38,38,38,38,38,38,38,36,38,35,38,39,38,36,39,38,39,38,38,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
29,32,32,32,32,16,29,31,16,29,16,33,33,37,37,34,38,38,38,38,38,38,38,38,39,37,39,39,39,34,37,38,38,38,39,39,39,39,38,38,38,36,38,38,39,38,39,39,39,38,39,39,38,37,39,38,39,16,37,38,37,36,36,38,36,38,14,14,14,30,36,15,33,38,16,36,36,14,14,30,38,39,39,38,14,37,37,38,38,39,39,37,17,17,17,33,37,38,39,37
29,32,32,32,32,32,32,35,16,29,16,29,16,37,37,38,38,38,38,38,38,38,37,37,39,39,39,39,39,34,15,32,36,38,38,39,39,39,14,36,14,33,38,15,38,38,39,39,39,33,29,32,36,36,38,29,37,15,14,29,36,38,36,38,38,38,14,36,37,37,38,39,39,39,39,39,17,37,38,37,39,15,33,37,38,14,14,29,34,39,39,39,39,39,16,38,39,39,39,35
32,32,32,32,32,32,32,35,35,35,16,33,33,32,36,32,33,38,38,38,15,32,36,36,39,37,38,39,39,38,37,37,39,38,39,39,37,16,33,36,34,32,36,36,14,37,37,38,39,39,39,39,39,39,39,15,37,38,37,39,37,38,38,38,38,38,14,36,30,36,37,15,37,38,39,38,39,36,39,39,39,16,30,36,30,39,37,36,38,39,39,39,16,37,15,33,37,38,39,17
32,32,32,32,32,16,29,29,29,29,16,33,16,32,37,36,38,38,37,15,37,36,15,33,38,16,38,39,38,16,15,33,33,14,32,37,16,36,14,32,14,36,30,14,33,14,33,33,34,16,16,37,38,37,38,14,14,29,36,36,36,38,38,38,36,38,36,32,33,38,16,17,38,39,15,37,38,39,39,37,27,34,34,38,38,27,37,31,33,37,37,39,16,30,16,30,38,38,39,16
33,33,33,33,33,30,30,18,32,35,17,34,33,32,36,37,38,38,37,38,38,38,38,30,37,18,37,38,36,20,33,33,38,39,39,39,34,36,37,36,15,32,37,38,36,38,39,39,39,35,32,35,38,39,39,17,37,18,33,38,39,38,38,38,38,38,36,39,39,39,39,19,31,37,18,38,38,39,37,39,39,39,39,38,32,36,14,37,39,39,39,39,37,37,30,37,38,39,39,37
32,32,32,32,32,32,32,35,16,32,16,33,33,36,36,38,38,38,16,15,36,36,38,38,39,16,37,38,39,38,14,37,38,39,39,39,39,15,37,36,14,36,36,38,15,38,39,39,39,16,36,38,39,39,39,37,39,15,36,36,38,38,38,38,36,38,38,37,39,39,39,39,39,39,39,39,16,15,16,16,33,38,15,36,14,14,30,17,29,17,33,38,16,16,37,17,16,17,16,16
32,33,33,33,33,30,32,33,30,33,17,33,33,36,36,38,38,38,19,37,38,38,35,38,39,18,38,39,20,35,37,38,39,39,39,39,39,17,17,32,32,36,38,34,32,36,39,39,39,39,39,20,36,38,38,37,37,38,36,38,38,38,38,38,38,38,14,16,16,30,30,38,39,39,39,39,18,37,39,14,38,18,37,38,39,38,38,36,38,39,39,39,37,17,16,37,38,16,38,16
29,32,32,32,32,33,33,35,31,33,17,33,36,33,37,38,32,38,32,37,38,38,38,39,39,35,39,38,35,38,33,33,33,36,36,33,17,33,37,37,38,38,39,39,37,32,38,37,37,18,37,35,38,38,38,32,36,37,33,36,32,37,37,38,36,37,16,33,37,38,36,35,19,36,37,37,35,38,37,38,39,39,39,38,38,14,37,36,36,37,39,39,39,38,14,36,38,39,39,39
29,29,32,29,30,16,33,35,16,31,18,35,37,37,38,16,37,16,38,36,33,15,15,32,32,16,16,16,35,18,33,32,15,32,36,15,33,16,33,17,16,16,33,32,33,36,38,16,33,37,33,17,32,32,30,36,30,36,14,32,37,36,14,14,29,14,29,30,33,33,37,38,16,37,35,36,14,14,14,14,16,33,38,36,14,30,14,29,30,35,35,16,34,36,36,14,15,37,38,39
29,29,32,32,32,34,33,16,31,16,18,33,33,37,38,38,33,16,32,37,38,32,33,37,38,38,37,39,37,38,39,37,38,36,38,33,33,37,38,36,33,37,38,39,36,38,38,32,37,38,37,38,38,38,38,36,34,38,36,36,36,38,36,38,36,36,36,37,37,36,38,38,14,14,37,37,38,34,36,38,39,39,32,36,36,36,27,33,33,37,37,37,38,38,38,38,39,39,37,39
32,32,33,33,32,37,35,20,19,33,17,33,33,37,38,38,37,38,38,33,38,36,37,38,38,37,38,38,37,35,37,37,38,39,39,38,33,38,35,35,35,37,38,38,39,38,39,33,38,38,39,37,37,38,38,36,36,36,37,38,37,38,36,38,36,36,36,39,39,39,38,37,18,38,39,38,38,39,35,37,39,39,39,38,31,37,38,38,39,39,38,38,38,36,38,36,38,39,39,39
29,32,32,32,32,33,33,33,19,20,19,33,33,37,37,38,33,37,38,37,38,38,34,37,37,32,38,39,20,32,32,33,37,38,39,33,33,38,37,37,36,38,38,39,38,36,39,32,37,33,36,33,38,36,36,32,36,32,33,37,37,38,36,36,32,36,32,37,37,37,35,38,20,33,38,38,38,39,38,38,39,39,39,38,30,36,36,36,39,37,37,38,31,36,38,38,38,37,39,39
29,29,29,29,32,33,31,35,33,33,20,35,36,33,37,36,32,37,38,35,38,36,37,38,38,38,39,38,33,35,37,37,37,38,39,33,32,33,35,33,33,37,39,39,37,37,39,36,39,38,39,37,39,38,38,36,36,38,38,38,37,38,38,38,32,36,36,37,37,36,37,38,20,31,36,37,35,38,34,36,39,38,36,38,38,36,38,38,38,38,37,38,36,34,38,38,36,39,39,39
29,29,32,32,32,33,33,18,16,33,16,29,38,38,38,34,38,16,33,37,36,15,15,33,35,36,37,38,37,37,38,36,37,38,38,36,33,33,35,33,33,38,38,38,36,36,38,15,33,37,37,37,34,38,38,34,14,36,38,36,33,36,14,36,36,31,14,14,37,38,14,37,31,17,31,14,29,36,36,34,14,14,29,30,29,14,30,36,32,16,37,33,36,36,14,14,27,33,29,38
18,29,32,32,32,34,33,33,35,20,20,35,35,33,36,34,38,37,38,38,38,34,34,38,38,37,38,38,20,20,33,33,37,36,37,37,32,37,36,33,37,38,38,38,36,36,38,33,37,37,37,37,37,38,38,15,36,15,33,33,33,36,35,37,36,36,30,37,37,38,35,31,20,20,30,30,36,17,32,36,39,39,39,38,14,37,36,38,38,37,37,36,14,36,36,31,36,39,39,39
32,32,32,32,32,33,35,18,16,33,29,33,16,33,37,32,32,16,37,35,37,36,32,33,37,38,38,38,33,35,37,37,37,36,39,15,16,16,32,16,33,33,37,32,33,38,37,16,33,38,37,37,39,38,38,34,32,14,38,36,34,36,32,36,36,36,30,37,38,31,38,39,16,35,36,37,36,38,34,32,34,38,39,38,38,29,37,36,36,35,37,37,39,34,38,36,37,38,39,39
16,29,32,32,32,37,33,18,31,16,16,33,33,37,37,37,37,37,38,37,38,36,36,38,37,38,38,38,35,37,36,37,37,38,39,37,37,32,35,35,37,38,37,39,38,37,38,33,37,38,39,37,39,38,38,36,36,38,37,36,32,36,32,36,29,36,36,37,37,38,37,38,16,35,37,38,37,38,38,38,38,39,39,38,38,14,37,36,36,37,37,37,37,37,38,38,37,39,39,39
32,32,32,32,32,33,33,31,16,16,16,33,33,33,33,37,33,37,32,38,37,36,32,37,38,38,38,37,37,35,38,32,38,38,38,33,32,37,38,38,37,38,37,37,36,36,36,33,38,39,38,37,39,38,38,34,36,38,37,37,37,38,36,38,36,36,30,37,37,39,39,39,16,33,36,37,38,38,38,38,39,39,39,38,38,37,37,38,36,37,38,37,36,36,38,38,39,39,39,38
16,29,32,29,32,33,16,33,16,33,29,34,37,18,37,38,36,16,37,32,38,36,32,33,37,18,35,38,38,36,37,37,36,38,39,38,32,38,37,32,32,32,32,33,33,37,38,16,37,38,37,37,37,38,36,38,30,14,33,32,36,36,32,36,36,36,32,14,37,37,32,38,16,17,16,37,36,38,34,14,37,38,36,37,34,14,36,36,14,16,16,36,38,14,27,32,27,35,33,17
32,32,33,33,32,37,33,31,19,33,17,33,33,37,37,38,38,38,37,38,38,36,32,38,37,38,39,39,37,35,38,37,38,38,39,33,33,37,35,35,37,38,38,38,38,38,39,33,38,38,38,38,37,37,38,36,36,38,33,37,37,38,37,38,36,38,36,37,39,39,37,38,33,35,37,38,38,38,38,38,39,39,39,38,38,38,37,38,38,38,39,38,38,38,38,38,39,39,39,39
32,32,33,33,32,33,33,31,19,33,17,33,37,38,38,38,38,38,38,38,38,38,37,38,37,38,38,39,37,37,38,35,38,39,39,38,33,37,37,37,37,39,39,39,37,37,39,38,39,38,37,37,39,38,38,30,36,36,33,37,37,37,30,36,29,36,29,33,36,37,37,38,35,36,37,37,38,38,38,38,39,39,39,38,38,37,37,38,36,37,39,39,34,36,36,36,39,39,39,39
32,32,33,33,33,33,20,35,20,37,20,35,36,33,37,37,37,37,20,37,38,36,39,39,38,38,39,39,38,38,33,38,38,36,36,32,37,32,37,36,38,39,37,39,37,39,39,37,38,39,39,37,37,38,38,38,36,36,33,36,36,38,36,38,36,38,36,37,38,38,38,38,20,19,34,37,36,38,38,38,37,39,39,38,38,37,37,38,38,39,38,37,38,37,38,38,39,39,39,39
29,32,33,33,32,18,18,29,35,35,17,33,37,37,37,38,38,38,37,37,20,37,38,39,39,18,37,39,20,20,18,33,33,36,38,38,18,18,33,36,30,36,38,38,16,32,38,39,38,18,18,32,37,38,39,16,37,17,32,36,37,38,38,38,38,38,38,38,39,38,38,18,38,39,39,39,37,39,39,14,37,38,14,30,36,14,36,14,29,14,33,38,17,30,30,15,16,33,33,17
32,32,33,33,33,33,32,35,32,33,17,32,17,36,36,38,38,38,33,33,38,38,38,38,39,18,38,39,39,38,18,38,39,39,39,39,39,32,38,38,15,36,36,38,18,37,39,39,39,33,38,39,39,39,39,16,37,17,33,38,20,38,39,38,36,38,16,29,37,38,38,16,36,36,34,38,38,39,39,19,38,38,30,36,14,29,14,14,14,30,36,36,15,33,38,18,19,33,38,39
32,32,33,33,33,33,32,18,35,35,17,33,38,37,38,38,38,38,38,38,34,36,39,38,39,39,39,39,39,39,38,38,38,38,39,39,39,39,39,38,38,38,38,38,39,38,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,38,38,39,39,39,39,39,39,39,39,39,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
29,32,32,32,32,34,35,33,20,35,20,33,38,33,33,37,37,38,37,38,38,38,39,38,37,20,37,38,37,32,37,37,38,39,39,33,33,37,35,35,37,38,38,33,37,36,39,33,38,39,39,39,39,37,37,36,38,39,39,39,38,37,38,37,37,38,16,16,35,36,33,37,20,35,36,37,38,37,38,17,37,38,37,37,38,38,38,29,36,39,39,39,37,17,33,37,38,39,39,19
32,32,32,32,32,32,32,35,16,16,16,33,16,32,36,38,38,38,34,15,15,36,37,15,33,16,35,38,17,38,39,39,39,39,39,39,16,15,15,32,14,32,36,32,14,14,36,36,38,38,37,16,38,38,39,14,37,15,29,36,38,38,38,38,36,38,14,36,15,30,36,39,38,39,39,39,39,37,39,16,33,16,30,36,14,37,37,38,38,39,39,39,16,38,14,29,34,34,38,39
29,32,32,33,32,33,29,18,35,35,17,34,32,17,36,19,37,38,38,38,38,38,38,38,39,18,35,38,39,39,37,39,39,39,38,39,39,39,39,38,38,38,38,38,39,38,39,38,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,36,38,36,36,39,38,38,37,38,39,37,38,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,38,39,39,36,39,39,39,39,37
32,32,32,32,32,32,32,31,30,15,14,29,29,14,36,15,37,38,38,37,38,38,34,36,38,38,39,39,37,38,39,39,39,34,39,39,37,39,14,27,34,34,39,15,37,34,39,39,39,39,39,38,35,37,39,38,38,34,38,38,38,38,38,38,34,38,38,38,14,32,31,38,38,37,33,34,13,26,32,31,38,38,38,37,38,13,26,30,13,37,38,36,15,34,37,37,38,37,37,37
16,32,32,32,32,37,33,33,16,31,16,33,37,37,38,38,38,38,32,33,38,38,39,39,37,38,39,39,16,36,38,37,36,36,36,32,33,32,16,35,37,38,38,15,16,33,37,32,35,38,16,32,33,37,37,37,38,14,33,36,36,37,38,35,37,35,16,33,36,36,39,16,33,37,38,38,39,37,37,39,39,39,38,33,37,37,17,33,37,38,38,36,33,37,29,38,38,39,39,39
32,32,33,33,32,32,29,35,17,29,14,29,29,36,38,38,38,38,38,38,38,38,38,38,39,30,37,39,39,39,30,38,39,39,39,39,39,39,15,33,31,34,38,14,37,35,39,39,39,16,37,38,39,37,39,30,35,38,38,38,38,38,38,38,38,38,25,32,39,38,38,39,38,39,37,38,12,33,35,12,28,13,32,35,38,13,13,26,35,38,38,38,38,14,14,33,37,37,37,37
32,32,33,33,32,32,30,30,29,29,32,37,19,37,37,33,38,38,38,38,38,38,38,38,39,18,38,39,39,39,37,38,38,38,39,39,32,38,39,38,15,36,36,38,39,16,37,38,39,20,35,38,39,39,39,15,36,38,38,38,38,38,38,38,38,38,14,30,38,38,38,15,30,37,33,35,38,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,15,37,38,39,39,39
29,32,32,32,32,32,16,16,32,16,29,29,38,38,37,38,38,38,37,38,38,34,38,37,38,38,39,39,33,38,39,37,38,38,39,39,39,38,39,38,36,34,36,34,38,39,39,38,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,36,38,34,37,39,39,38,39,39,39,38,37,39,39,39,39,39,39,38,38,38,37,37,38,38,39,39,39,39,39,39,39,39,39,39,39
30,32,32,32,32,31,32,16,29,16,16,29,33,37,37,32,38,38,38,38,38,38,37,39,39,39,38,37,39,39,38,38,38,38,36,38,33,37,39,38,38,38,38,38,38,37,39,39,37,39,38,36,34,38,38,38,37,37,38,36,38,38,38,36,36,34,36,34,36,38,38,38,38,39,38,39,39,39,39,39,38,39,36,38,38,37,37,38,38,39,39,38,39,38,39,39,39,38,39,39
32,32,32,32,32,32,32,35,35,35,30,37,38,38,38,38,38,38,16,36,15,36,38,38,39,16,38,39,16,37,16,37,38,38,39,39,39,38,14,37,36,38,38,14,38,36,39,39,39,16,37,16,33,38,39,38,38,38,38,38,38,38,38,38,36,38,14,14,29,36,38,38,38,39,16,34,38,14,34,34,39,39,39,38,14,34,34,39,39,39,39,39,39,16,27,37,38,16,30,38
32,33,33,33,33,33,32,18,32,33,32,32,38,38,38,38,38,38,38,38,38,38,38,38,39,38,39,39,39,38,38,38,36,38,38,39,39,39,39,38,38,38,38,38,39,38,39,39,39,39,38,38,38,34,38,38,38,38,38,38,38,38,38,38,36,38,38,36,39,38,38,39,39,39,39,38,39,39,39,39,39,39,37,38,37,38,38,38,38,39,39,38,37,38,39,39,39,39,39,39
32,33,34,33,33,33,32,29,32,32,14,32,36,38,38,37,38,37,38,38,38,38,38,38,39,39,39,39,39,39,39,39,38,39,39,39,39,39,39,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,34,38,38,38,35,35,34,39,39,38,39,38,39,34,38,39,39,39,39,39,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
32,33,34,33,34,32,33,35,33,33,31,37,19,37,37,38,38,37,38,38,38,38,38,38,39,37,39,39,39,39,35,39,39,39,39,39,39,17,37,37,15,36,36,38,16,37,38,39,39,18,36,36,38,38,38,38,38,38,38,38,38,38,38,38,36,38,36,38,38,38,38,38,38,38,39,38,14,14,14,30,37,38,39,38,14,30,37,34,38,39,39,39,39,39,14,34,37,15,38,16
32,32,32,32,32,32,32,35,35,35,31,37,16,37,37,38,38,38,33,18,33,38,39,39,39,39,39,39,39,39,16,38,37,39,39,39,38,16,38,36,36,36,38,38,16,37,39,39,39,17,38,39,39,39,39,36,39,39,39,39,39,38,38,38,38,38,14,14,14,33,38,36,37,39,39,39,37,37,38,16,37,38,16,33,16,16,33,15,14,15,33,37,17,37,17,16,17,33,38,16
32,33,33,33,33,33,32,35,35,35,14,32,36,38,38,38,38,37,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,34,38,39,39,37,39,38,38,39,37,39,39,39,39,39,39,39,39,38,38,39,39,38,38,38,38,38,34,38,38,38,38,38,38,38,37,37,38,39,38,39,39,38,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
29,32,32,32,33,33,31,35,32,33,30,32,17,36,38,38,38,38,38,38,38,38,32,36,39,39,39,39,39,38,38,39,39,39,39,39,39,39,35,38,38,36,32,35,38,38,39,38,37,39,39,39,39,37,39,38,39,39,39,38,39,38,38,38,38,38,38,36,36,38,36,31,36,39,39,39,37,39,38,39,39,39,39,38,38,38,37,38,38,39,39,39,39,39,38,38,38,38,38,39
32,32,32,32,32,33,32,30,32,35,30,32,17,32,36,33,38,38,38,38,38,38,37,38,39,39,39,39,39,34,33,38,33,38,39,37,37,39,39,38,15,36,36,38,39,38,39,39,39,39,39,38,37,37,39,16,38,37,39,39,39,38,38,38,38,38,38,38,39,39,39,39,39,39,37,39,39,39,39,33,39,39,39,39,39,37,39,38,38,39,19,33,38,39,39,39,39,39,39,39
18,29,32,32,32,32,30,31,35,35,30,37,37,30,36,38,38,38,38,38,32,36,32,36,38,34,39,39,34,33,38,39,34,39,39,37,36,37,37,38,36,36,38,38,39,38,39,39,38,39,39,39,39,38,39,34,36,15,36,38,38,38,38,36,29,36,38,38,33,37,33,37,37,37,37,39,39,39,36,39,39,39,39,38,38,38,38,38,37,37,38,38,38,39,39,39,36,37,30,31
32,32,32,32,32,32,32,16,16,16,16,33,16,32,37,37,38,37,38,38,38,38,38,38,39,37,39,39,39,16,16,33,37,38,39,39,38,15,38,16,15,33,38,37,14,32,36,38,39,15,14,32,32,37,38,14,37,15,36,36,38,38,38,38,38,38,38,38,36,36,38,39,38,39,39,39,16,16,33,16,33,33,38,36,14,14,36,34,38,39,39,39,16,37,39,39,39,16,30,16
32,32,32,32,32,32,32,16,16,16,16,29,32,37,37,15,37,37,16,18,16,37,38,38,39,37,38,39,33,37,33,33,38,39,39,35,34,37,38,36,14,32,36,36,39,38,39,37,39,37,39,38,37,39,39,38,39,39,39,39,39,36,38,38,36,38,38,37,16,33,14,33,37,37,15,36,38,36,38,38,38,37,36,38,38,14,29,27,14,14,29,17,29,33,33,16,16,33,37,29
32,33,33,33,33,32,32,35,32,35,32,32,32,36,38,38,38,38,38,38,38,38,37,38,38,39,39,39,39,38,33,38,39,39,39,39,39,33,17,36,34,36,38,16,18,33,37,39,38,20,37,37,38,39,39,32,38,37,38,38,38,38,38,38,38,38,16,16,33,38,32,18,33,38,18,37,37,16,18,37,38,39,38,37,14,30,14,33,38,39,39,38,38,19,37,38,39,19,37,37
32,32,33,32,33,32,32,35,33,33,32,32,19,33,37,37,38,37,38,38,38,38,38,38,39,38,37,39,39,18,18,33,18,36,38,33,38,17,36,17,15,32,37,16,16,33,16,37,17,20,33,20,17,16,15,15,15,16,18,18,33,14,14,14,14,14,14,29,12,31,12,25,12,13,25,14,32,13,26,13,13,13,13,26,13,13,26,14,14,14,25,37,14,33,13,32,14,33,37,24
32,32,32,32,32,32,16,35,32,31,16,29,16,33,37,33,37,38,38,38,38,38,38,38,39,39,38,39,17,32,36,36,38,36,36,39,34,36,36,36,36,32,14,14,32,16,35,37,38,39,37,38,38,38,38,39,38,39,38,38,38,38,38,38,38,38,14,29,14,31,31,32,34,38,15,37,37,39,14,37,38,39,38,38,34,14,14,29,34,37,39,36,16,30,14,30,37,37,38,39
32,32,33,33,32,33,32,35,35,35,17,33,19,32,32,33,37,33,38,38,38,38,38,38,39,39,39,39,39,39,38,38,38,38,38,39,39,38,38,38,38,38,39,38,39,38,39,39,39,39,38,38,38,38,38,34,39,39,38,38,38,38,38,38,38,38,36,36,39,38,38,39,39,37,38,39,39,39,36,39,39,38,37,39,39,38,39,38,39,39,39,39,39,37,39,39,39,39,39,39
29,29,32,32,32,32,18,18,29,29,17,29,17,32,32,33,33,37,34,17,38,38,39,39,39,34,39,39,20,38,36,36,32,32,36,38,18,37,38,38,38,38,38,37,39,36,39,39,17,38,38,31,36,36,38,38,39,39,38,38,38,38,38,38,36,37,38,38,38,38,34,30,37,38,39,35,32,32,14,30,38,39,35,34,30,12,34,38,39,39,39,38,39,39,38,38,38,39,39,15
33,33,33,33,33,33,33,31,30,30,17,29,17,32,32,33,37,37,38,38,38,38,38,38,38,33,39,39,39,37,39,39,39,39,39,39,39,32,38,36,15,36,38,38,39,38,39,39,38,39,38,39,39,36,38,36,36,36,38,38,38,38,38,38,36,38,14,29,14,34,34,35,38,39,39,37,38,34,38,38,39,38,38,35,38,39,38,38,38,39,39,37,39,39,39,39,39,39,39,39
33,33,33,33,33,33,32,35,17,32,14,32,36,32,38,38,38,38,38,38,38,38,38,38,39,39,39,39,38,39,33,34,38,38,38,39,39,39,39,38,14,33,38,38,39,39,39,39,39,15,35,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,35,38,38,38,38,38,38,33,37,37,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
32,32,32,32,32,32,32,35,16,29,32,37,32,37,37,38,38,38,18,16,16,32,38,39,38,33,38,38,39,38,39,39,39,37,37,39,38,38,39,38,38,38,38,30,39,38,39,39,39,39,39,38,39,39,39,36,39,38,39,37,39,38,38,38,36,38,36,36,38,38,39,39,39,39,38,39,39,36,39,39,39,37,39,38,38,39,37,38,38,39,39,38,37,35,16,38,38,39,39,17
32,32,32,32,32,32,32,35,29,35,31,37,38,38,38,38,38,38,38,38,38,38,15,30,38,16,37,38,16,15,17,35,37,37,37,39,39,39,14,36,14,36,37,14,37,37,38,37,38,16,16,33,37,38,39,36,36,38,38,38,38,38,36,38,36,36,14,29,36,38,34,37,38,38,39,33,39,16,37,38,39,38,34,34,14,14,14,30,37,39,39,39,39,39,14,34,37,38,39,39
29,32,32,32,32,34,16,33,16,33,16,33,16,33,33,37,38,38,37,38,38,38,38,37,38,38,39,39,32,18,37,37,38,38,38,32,16,33,35,35,33,37,39,38,37,36,39,33,37,37,16,37,38,37,37,32,37,14,33,33,36,37,38,37,38,38,38,37,36,37,38,38,37,38,38,33,35,33,37,15,33,38,33,33,35,37,37,36,36,39,39,37,15,30,36,37,39,39,39,38
33,33,33,33,33,30,32,35,17,32,17,29,37,32,32,33,37,33,38,38,38,38,38,38,39,18,37,38,39,18,18,33,36,39,37,39,18,37,17,36,36,38,39,33,38,16,38,39,39,33,20,37,33,37,38,15,29,36,36,38,38,38,38,38,36,38,38,39,30,38,33,19,38,39,39,39,39,39,39,38,38,39,38,38,38,35,14,33,37,38,39,39,17,37,16,37,38,39,39,16
32,32,32,32,32,31,16,16,32,35,16,29,36,32,32,15,33,33,16,37,37,36,38,38,39,39,38,39,39,38,34,38,38,39,38,39,37,38,14,32,36,36,37,14,37,36,39,39,39,39,39,39,37,33,37,14,38,39,39,39,39,38,36,38,31,36,14,30,37,38,37,17,37,35,38,37,36,39,39,37,39,39,39,38,36,38,37,38,38,38,36,37,39,38,16,33,37,39,39,16
32,32,32,32,32,32,32,35,29,32,16,34,16,32,32,32,33,37,32,15,32,36,37,36,38,16,37,39,17,16,33,37,38,38,39,38,38,15,37,36,14,32,36,38,14,37,39,38,15,37,16,16,33,38,39,14,33,38,39,39,39,38,38,38,36,36,14,14,15,30,36,39,38,39,16,16,37,39,39,16,37,16,37,39,39,39,38,38,38,39,39,39,16,15,14,29,36,37,38,16
32,32,33,33,33,30,18,18,29,29,17,33,37,32,32,33,37,33,36,38,38,38,38,38,39,35,39,39,39,39,37,38,38,39,39,39,33,18,37,36,37,38,38,39,18,37,38,39,39,20,33,37,39,36,39,15,36,36,36,36,38,38,38,38,34,36,14,29,16,36,36,36,38,39,39,39,18,37,37,15,33,15,30,36,38,14,14,29,34,34,38,39,33,16,16,30,38,39,39,39
32,33,34,34,33,34,32,33,34,34,14,29,14,30,30,33,38,37,38,38,38,38,38,38,39,39,39,39,39,39,18,37,38,39,39,39,39,39,15,33,27,34,38,14,37,37,39,39,39,16,38,39,39,39,39,38,38,38,38,38,38,38,38,38,35,38,13,26,13,26,38,39,38,39,15,34,13,28,33,38,38,38,38,38,38,12,32,35,38,38,38,38,15,37,15,26,37,33,37,37
32,32,32,32,32,32,32,35,32,35,35,32,36,33,32,33,38,37,16,18,33,38,38,39,39,16,37,39,39,16,16,33,38,39,39,39,39,16,16,33,36,38,39,14,15,37,38,39,39,17,16,35,38,39,39,34,38,16,37,38,39,38,38,38,36,38,14,14,29,36,38,38,38,39,16,38,16,37,29,14,36,14,14,36,14,29,36,31,36,14,33,37,17,38,33,16,16,29,37,38
32,32,33,32,32,33,18,32,17,29,14,29,29,29,30,33,37,38,37,38,38,38,38,38,39,33,38,39,39,39,14,33,34,38,38,39,38,38,14,34,34,38,39,15,37,37,39,39,39,15,34,37,38,34,38,15,37,38,38,38,38,38,38,38,32,35,12,12,26,33,31,38,38,38,15,37,15,26,37,14,37,15,34,37,38,24,14,32,33,37,37,37,37,14,14,33,37,37,37,37
32,32,33,33,33,32,32,35,31,35,17,32,36,38,38,37,38,38,38,38,38,38,38,38,39,39,39,39,39,18,18,33,38,39,39,39,38,39,39,38,36,38,38,38,39,39,39,39,39,18,18,37,38,39,39,36,39,18,37,38,39,38,38,38,36,38,14,36,15,36,36,39,38,39,18,36,38,38,38,14,37,17,37,38,39,39,39,38,38,39,39,39,17,37,39,39,39,39,39,39
33,33,33,33,33,32,33,33,33,35,17,34,19,32,36,38,38,38,38,38,38,38,38,38,39,39,39,39,39,18,38,39,37,39,39,38,39,39,39,38,38,38,38,38,39,38,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,36,38,38,38,39,38,38,39,37,38,18,36,36,38,38,38,39,39,39,38,38,39,38,38,38,39,39,39,39,39,39,39,39,39,39,39
32,32,32,32,32,32,32,16,16,29,29,32,36,36,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,16,14,29,33,38,38,39,37,39,15,33,14,29,29,14,30,34,39,39,39,34,14,34,34,34,38,39,39,15,32,34,38,38,38,38,34,38,12,32,38,38,38,39,38,38,38,38,15,26,37,14,26,15,26,37,37,13,34,36,38,38,38,38,38,37,15,34,37,38,38,33
29,32,32,32,32,16,31,16,33,34,16,29,34,16,37,16,33,16,16,16,32,36,37,36,39,38,37,33,18,16,15,33,15,15,37,15,15,16,32,14,32,36,32,14,33,37,38,15,15,16,35,33,15,14,36,32,36,36,14,36,36,38,36,36,30,36,36,32,37,16,32,34,15,33,37,34,39,33,29,36,29,38,14,14,14,14,30,16,33,17,29,36,16,33,16,38,37,37,38,33
32,32,33,33,33,33,33,33,33,33,32,34,38,38,38,38,38,38,38,33,38,38,38,38,39,39,39,39,39,39,18,33,38,37,39,38,39,18,37,36,38,38,38,38,16,37,39,39,39,20,37,38,39,39,39,16,33,20,18,20,35,33,38,37,36,36,36,29,16,30,37,17,37,37,18,19,33,38,39,39,39,39,18,38,39,18,37,14,14,19,33,38,19,37,39,18,19,33,38,19
